timestamp_utc,Temperature_C,Dew_Point_C,Speed_kmh,Pressure_hPa,Precip_Rate_mm,Precip_Accum_mm,Wind,Dew/Temp fog?,RH fog?
2025-10-08 08:00:00+00:00,20.94,17.94,18.5,1012.53,0.0,0.0,SW,0.0,0.0
2025-10-08 08:05:00+00:00,21.0,18.0,17.86,1012.19,0.0,0.0,SW,0.0,0.0
2025-10-08 08:10:00+00:00,21.0,18.0,16.73,1012.19,0.0,0.0,SW,0.0,0.0
2025-10-08 08:15:00+00:00,21.0,18.11,13.19,1011.85,0.0,0.0,SW,0.0,0.0
2025-10-08 08:20:00+00:00,20.94,18.11,15.45,1012.19,0.0,0.0,SW,0.0,0.0
2025-10-08 08:25:00+00:00,21.11,18.17,15.61,1011.85,0.0,0.0,SW,0.0,0.0
2025-10-08 08:30:00+00:00,21.11,18.28,14.64,1012.19,0.0,0.0,SW,0.0,0.0
2025-10-08 08:35:00+00:00,21.17,18.28,16.57,1011.85,0.0,0.0,SW,0.0,0.0
2025-10-08 08:40:00+00:00,21.11,18.28,12.87,1011.85,0.0,0.0,SW,0.0,0.0
2025-10-08 08:45:00+00:00,21.11,18.28,15.61,1011.85,0.0,0.0,SW,0.0,0.0
2025-10-08 08:50:00+00:00,21.11,18.33,15.61,1011.85,0.0,0.0,SSW,1.0,0.0
2025-10-08 08:55:00+00:00,21.11,18.33,16.41,1011.85,0.0,0.0,SSW,1.0,0.0
2025-10-08 09:00:00+00:00,21.11,18.5,16.25,1011.85,0.0,0.0,SW,1.0,0.0
2025-10-08 09:05:00+00:00,21.11,18.5,18.18,1011.85,0.0,0.0,SSW,1.0,0.0
2025-10-08 09:10:00+00:00,21.11,18.5,15.12,1011.51,0.0,0.0,SSW,1.0,0.0
2025-10-08 09:15:00+00:00,21.06,18.44,17.38,1011.85,0.0,0.0,SW,1.0,0.0
2025-10-08 09:20:00+00:00,21.11,18.5,16.73,1011.85,0.0,0.0,SSW,1.0,0.0
2025-10-08 09:25:00+00:00,21.11,18.5,16.25,1011.85,0.0,0.0,SSW,1.0,0.0
2025-10-08 09:30:00+00:00,21.11,18.5,15.93,1011.85,0.0,0.0,SW,1.0,0.0
2025-10-08 09:35:00+00:00,21.06,18.44,15.93,1011.85,0.0,0.0,SW,1.0,0.0
2025-10-08 09:40:00+00:00,21.06,18.44,15.77,1011.85,0.0,0.0,SW,1.0,0.0
2025-10-08 09:45:00+00:00,21.11,18.5,17.06,1011.51,0.0,0.0,SW,1.0,0.0
2025-10-08 09:50:00+00:00,21.06,18.5,16.41,1011.51,0.0,0.0,SSW,1.0,0.0
2025-10-08 09:55:00+00:00,20.94,18.56,13.03,1011.51,0.0,0.0,SW,1.0,0.0
2025-10-08 10:00:00+00:00,20.89,18.5,14.48,1011.85,0.0,0.0,SW,1.0,0.0
2025-10-08 10:05:00+00:00,21.0,18.61,9.49,1011.85,0.0,0.0,SSW,1.0,0.0
2025-10-08 10:10:00+00:00,21.0,18.61,12.23,1011.51,0.0,0.0,SSW,1.0,0.0
2025-10-08 10:15:00+00:00,21.0,18.61,15.12,1011.51,0.0,0.0,SW,1.0,0.0
2025-10-08 10:20:00+00:00,21.06,18.67,14.48,1011.51,0.0,0.0,SSW,1.0,0.0
2025-10-08 10:25:00+00:00,21.06,18.67,14.48,1011.51,0.0,0.0,SSW,1.0,0.0
2025-10-08 10:30:00+00:00,21.06,18.67,16.89,1011.51,0.0,0.0,SSW,1.0,0.0
2025-10-08 10:35:00+00:00,21.11,18.72,17.38,1011.18,0.0,0.0,SSW,1.0,0.0
2025-10-08 10:40:00+00:00,21.11,18.72,17.22,1011.18,0.0,0.0,SSW,1.0,0.0
2025-10-08 10:45:00+00:00,21.11,18.72,16.89,1011.18,0.0,0.0,SW,1.0,0.0
2025-10-08 10:50:00+00:00,21.17,18.78,19.47,1011.18,0.0,0.0,SSW,1.0,0.0
2025-10-08 10:55:00+00:00,21.11,18.72,17.06,1011.18,0.0,0.0,SSW,1.0,0.0
2025-10-08 11:00:00+00:00,21.11,18.72,18.18,1011.18,0.0,0.0,SSW,1.0,0.0
2025-10-08 11:05:00+00:00,21.17,18.72,15.45,1011.18,0.0,0.0,SSW,1.0,0.0
2025-10-08 11:10:00+00:00,21.11,18.78,14.0,1011.18,0.0,0.0,SW,1.0,0.0
2025-10-08 11:15:00+00:00,21.22,18.78,16.09,1011.18,0.0,0.0,SW,1.0,0.0
2025-10-08 11:20:00+00:00,21.22,18.78,17.38,1011.18,0.0,0.0,SSW,1.0,0.0
2025-10-08 11:25:00+00:00,21.17,18.83,18.5,1010.84,0.0,0.0,SSW,1.0,0.0
2025-10-08 11:30:00+00:00,21.22,18.89,19.95,1010.84,0.0,0.0,SW,1.0,0.0
2025-10-08 11:35:00+00:00,21.06,18.83,15.12,1010.84,0.0,0.0,SSW,1.0,0.0
2025-10-08 11:40:00+00:00,21.0,18.78,16.57,1010.84,0.0,0.0,SSW,1.0,0.0
2025-10-08 11:45:00+00:00,21.17,18.94,17.7,1010.84,0.0,0.0,SSW,1.0,0.0
2025-10-08 11:50:00+00:00,21.11,18.94,17.54,1010.84,0.0,0.0,SSW,1.0,0.0
2025-10-08 11:55:00+00:00,21.11,19.0,18.02,1010.84,0.0,0.0,SW,1.0,0.0
2025-10-08 12:00:00+00:00,21.17,19.06,20.6,1010.84,0.0,0.0,SW,1.0,0.0
2025-10-08 12:05:00+00:00,21.06,19.11,18.18,1010.5,0.0,0.0,SW,1.0,0.0
2025-10-08 12:10:00+00:00,20.89,19.11,19.15,1010.5,0.0,0.0,SSW,1.0,0.0
2025-10-08 12:15:00+00:00,20.67,19.33,20.43,1010.84,6.1,1.02,SW,1.0,0.0
2025-10-08 12:20:00+00:00,20.33,19.17,18.83,1010.5,7.11,1.27,SW,1.0,0.0
2025-10-08 12:25:00+00:00,20.28,19.17,13.19,1010.5,7.11,1.52,SW,1.0,0.0
2025-10-08 12:30:00+00:00,20.22,19.11,12.07,1010.5,7.87,2.54,SSW,1.0,0.0
2025-10-08 12:35:00+00:00,20.22,19.28,9.33,1010.5,7.87,2.79,SSW,1.0,1.0
2025-10-08 12:40:00+00:00,20.22,19.28,7.88,1010.16,7.87,3.05,SSW,1.0,1.0
2025-10-08 12:45:00+00:00,20.22,19.28,6.28,1010.16,4.83,3.3,SSW,1.0,1.0
2025-10-08 12:50:00+00:00,20.22,19.28,4.02,1010.5,6.1,4.06,SSW,1.0,1.0
2025-10-08 12:55:00+00:00,20.17,19.28,4.99,1010.5,11.94,5.33,NNE,1.0,1.0
2025-10-08 13:00:00+00:00,19.0,18.17,6.28,1010.84,33.53,9.65,NNE,1.0,1.0
2025-10-08 13:05:00+00:00,17.83,17.0,7.08,1010.84,58.17,14.99,NW,1.0,1.0
2025-10-08 13:10:00+00:00,17.67,16.89,3.86,1010.84,59.44,17.78,North,1.0,1.0
2025-10-08 13:15:00+00:00,17.67,17.06,3.38,1010.5,40.89,18.8,SE,1.0,1.0
2025-10-08 13:20:00+00:00,17.72,17.17,3.06,1010.5,19.81,19.3,ENE,1.0,1.0
2025-10-08 13:25:00+00:00,17.83,17.22,3.22,1010.5,7.87,19.81,NE,1.0,1.0
2025-10-08 13:30:00+00:00,17.89,17.28,3.54,1010.16,7.87,20.57,ENE,1.0,1.0
2025-10-08 13:35:00+00:00,17.83,17.28,5.63,1010.5,7.87,21.08,North,1.0,1.0
2025-10-08 13:40:00+00:00,17.94,17.33,4.51,1010.5,7.87,21.84,NNW,1.0,1.0
2025-10-08 13:45:00+00:00,18.06,17.61,4.99,1010.84,9.65,22.61,,1.0,1.0
2025-10-08 13:50:00+00:00,18.22,17.78,8.37,1010.84,9.65,22.86,WNW,1.0,1.0
2025-10-08 13:55:00+00:00,18.28,17.89,10.14,1011.18,6.1,23.62,WNW,1.0,1.0
2025-10-08 14:00:00+00:00,18.28,17.89,5.31,1010.84,13.72,25.15,NNW,1.0,1.0
2025-10-08 14:05:00+00:00,18.28,17.89,4.18,1010.84,15.49,25.65,WNW,1.0,1.0
2025-10-08 14:10:00+00:00,18.39,18.0,4.18,1010.84,10.92,25.91,NNW,1.0,1.0
2025-10-08 14:15:00+00:00,18.39,18.0,2.25,1010.84,4.83,26.16,ENE,1.0,1.0
2025-10-08 14:20:00+00:00,18.5,18.11,1.93,1011.18,3.05,26.16,East,1.0,1.0
2025-10-08 14:25:00+00:00,18.28,17.89,3.38,1011.18,1.27,26.16,ESE,1.0,1.0
2025-10-08 14:30:00+00:00,17.61,17.22,3.7,1011.51,0.0,26.16,NE,1.0,1.0
2025-10-08 14:35:00+00:00,17.28,16.83,3.54,1011.18,0.0,26.16,NE,1.0,1.0
2025-10-08 14:40:00+00:00,17.11,16.56,3.86,1011.18,0.0,26.16,ENE,1.0,1.0
2025-10-08 14:45:00+00:00,16.83,16.22,4.02,1011.18,0.0,26.16,NE,1.0,1.0
2025-10-08 14:50:00+00:00,16.83,16.22,2.41,1011.18,0.0,26.16,ENE,1.0,1.0
2025-10-08 14:55:00+00:00,16.67,16.06,1.61,1011.18,0.0,26.16,ESE,1.0,1.0
2025-10-08 15:00:00+00:00,16.72,16.17,2.09,1011.18,0.0,26.16,ENE,1.0,1.0
2025-10-08 15:05:00+00:00,16.67,16.06,2.57,1011.18,0.0,26.16,ESE,1.0,1.0
2025-10-08 15:10:00+00:00,16.56,15.94,2.57,1011.18,0.0,26.16,NNE,1.0,1.0
2025-10-08 15:15:00+00:00,16.39,15.83,4.67,1011.51,0.0,26.16,NE,1.0,1.0
2025-10-08 15:20:00+00:00,16.11,15.5,7.24,1012.19,0.0,26.16,NNW,1.0,1.0
2025-10-08 15:25:00+00:00,15.94,15.33,6.28,1012.87,0.0,26.16,NNW,1.0,1.0
2025-10-08 15:30:00+00:00,15.78,15.17,8.53,1012.87,0.0,26.16,NNW,1.0,1.0
2025-10-08 15:35:00+00:00,15.5,14.72,9.01,1012.87,0.0,26.16,,1.0,1.0
2025-10-08 15:40:00+00:00,15.33,14.5,8.69,1013.21,1.78,26.42,NNE,1.0,1.0
2025-10-08 15:45:00+00:00,15.22,14.28,8.37,1013.21,1.78,26.42,North,1.0,0.0
2025-10-08 15:50:00+00:00,15.0,14.0,6.76,1013.21,1.78,26.67,North,1.0,0.0
2025-10-08 15:55:00+00:00,14.72,13.72,6.92,1013.21,3.05,26.92,ENE,1.0,0.0
2025-10-08 16:00:00+00:00,14.39,13.28,7.88,1013.55,4.83,27.43,NNE,1.0,0.0
2025-10-08 16:05:00+00:00,14.22,13.17,5.31,1013.55,4.83,27.69,NE,1.0,0.0
2025-10-08 16:10:00+00:00,14.22,13.11,6.28,1013.55,4.32,27.69,North,1.0,0.0
2025-10-08 16:15:00+00:00,14.17,13.06,4.99,1013.55,3.05,27.94,NE,1.0,0.0
2025-10-08 16:20:00+00:00,14.17,13.06,5.15,1013.88,3.56,28.19,ENE,1.0,0.0
2025-10-08 16:25:00+00:00,14.17,13.06,7.08,1013.88,3.05,28.45,North,1.0,0.0
2025-10-08 16:30:00+00:00,14.06,12.94,6.92,1013.88,3.05,28.45,NNW,1.0,0.0
2025-10-08 16:35:00+00:00,13.94,12.83,7.08,1013.88,1.78,28.7,NNW,1.0,0.0
2025-10-08 16:40:00+00:00,13.83,12.78,4.67,1013.88,1.78,28.7,NNE,1.0,0.0
2025-10-08 16:45:00+00:00,13.78,12.72,5.31,1013.21,1.78,28.7,NNE,1.0,0.0
2025-10-08 16:50:00+00:00,13.78,12.67,3.86,1013.21,0.0,28.7,NE,1.0,0.0
2025-10-08 16:55:00+00:00,13.78,12.72,3.86,1013.21,0.0,28.7,NE,1.0,0.0
2025-10-08 17:00:00+00:00,13.72,12.61,4.67,1013.21,0.0,28.7,NE,1.0,0.0
2025-10-08 17:05:00+00:00,13.67,12.44,4.18,1013.55,0.0,28.7,ENE,1.0,0.0
2025-10-08 17:10:00+00:00,13.78,12.56,4.34,1013.88,0.0,28.7,NE,1.0,0.0
2025-10-08 17:15:00+00:00,13.72,12.39,2.74,1013.88,0.0,28.7,East,1.0,0.0
2025-10-08 17:20:00+00:00,13.78,12.28,4.99,1013.88,0.0,28.7,ENE,1.0,0.0
2025-10-08 17:25:00+00:00,13.83,12.28,4.83,1013.55,0.0,28.7,NNE,1.0,0.0
2025-10-08 17:30:00+00:00,13.83,12.17,4.51,1013.55,0.0,28.7,ENE,1.0,0.0
2025-10-08 17:35:00+00:00,13.94,12.11,4.02,1013.55,0.0,28.7,ENE,1.0,0.0
2025-10-08 17:40:00+00:00,14.11,12.06,4.83,1013.55,0.0,28.7,NE,1.0,0.0
2025-10-08 17:45:00+00:00,14.33,11.89,4.99,1013.55,0.0,28.7,NE,1.0,0.0
2025-10-08 17:50:00+00:00,14.61,11.83,4.51,1013.55,0.0,28.7,NE,1.0,0.0
2025-10-08 17:55:00+00:00,14.83,11.83,4.02,1013.88,0.0,28.7,ENE,0.0,0.0
2025-10-08 18:00:00+00:00,15.17,11.94,4.34,1013.88,0.0,28.7,NE,0.0,0.0
2025-10-08 18:05:00+00:00,15.33,11.94,5.63,1013.88,0.0,28.7,ENE,0.0,0.0
2025-10-08 18:10:00+00:00,15.33,11.83,5.15,1013.88,0.0,28.7,NNE,0.0,0.0
2025-10-08 18:15:00+00:00,15.39,11.72,4.18,1013.88,0.0,28.7,NE,0.0,0.0
2025-10-08 18:20:00+00:00,15.39,11.67,5.15,1013.88,0.0,28.7,ENE,0.0,0.0
2025-10-08 18:25:00+00:00,15.44,11.5,4.02,1013.88,0.0,28.7,ENE,0.0,0.0
2025-10-08 18:30:00+00:00,15.44,11.28,5.31,1013.88,0.0,28.7,East,0.0,0.0
2025-10-08 18:35:00+00:00,15.39,11.17,4.99,1013.88,0.0,28.7,NE,0.0,0.0
2025-10-08 18:40:00+00:00,15.44,11.11,5.15,1013.88,0.0,28.7,NE,0.0,0.0
2025-10-08 18:45:00+00:00,15.5,10.94,5.79,1013.88,0.0,28.7,NE,0.0,0.0
2025-10-08 18:50:00+00:00,15.56,11.0,4.02,1013.88,0.0,28.7,ENE,0.0,0.0
2025-10-08 18:55:00+00:00,15.67,11.11,6.28,1014.22,0.0,28.7,NE,0.0,0.0
2025-10-08 19:00:00+00:00,15.61,10.83,7.56,1014.22,0.0,28.7,North,0.0,0.0
2025-10-08 19:05:00+00:00,15.72,10.67,6.28,1014.56,0.0,28.7,East,0.0,0.0
2025-10-08 19:10:00+00:00,15.78,10.83,5.47,1014.56,0.0,28.7,East,0.0,0.0
2025-10-08 19:15:00+00:00,15.83,10.83,4.67,1014.56,0.0,28.7,NE,0.0,0.0
2025-10-08 19:20:00+00:00,15.94,10.83,6.11,1014.56,0.0,28.7,NNE,0.0,0.0
2025-10-08 19:25:00+00:00,16.06,10.78,4.67,1014.56,0.0,28.7,ENE,0.0,0.0
2025-10-08 19:30:00+00:00,16.28,10.83,4.02,1014.56,0.0,28.7,ENE,0.0,0.0
2025-10-08 19:35:00+00:00,16.44,10.89,3.54,1014.56,0.0,28.7,ENE,0.0,0.0
2025-10-08 19:40:00+00:00,16.5,10.83,4.18,1014.56,0.0,28.7,NE,0.0,0.0
2025-10-08 19:45:00+00:00,16.39,10.83,3.7,1014.9,0.0,28.7,NE,0.0,0.0
2025-10-08 19:50:00+00:00,16.39,10.72,4.51,1014.9,0.0,28.7,NE,0.0,0.0
2025-10-08 19:55:00+00:00,16.5,10.72,3.86,1014.9,0.0,28.7,NE,0.0,0.0
2025-10-08 20:00:00+00:00,16.5,10.72,2.9,1014.9,0.0,28.7,ENE,0.0,0.0
2025-10-08 20:05:00+00:00,16.61,10.72,5.63,1015.24,0.0,28.7,ENE,0.0,0.0
2025-10-08 20:10:00+00:00,16.61,10.44,4.99,1015.24,0.0,28.7,ENE,0.0,0.0
2025-10-08 20:15:00+00:00,16.67,10.67,5.15,1015.24,0.0,28.7,NE,0.0,0.0
2025-10-08 20:20:00+00:00,16.61,10.5,5.95,1015.24,0.0,28.7,NE,0.0,0.0
2025-10-08 20:25:00+00:00,16.72,10.56,3.86,1015.24,0.0,28.7,ENE,0.0,0.0
2025-10-08 20:30:00+00:00,16.72,10.56,2.9,1015.58,0.0,28.7,ENE,0.0,0.0
2025-10-08 20:35:00+00:00,16.78,10.56,2.74,1015.58,0.0,28.7,ENE,0.0,0.0
2025-10-08 20:40:00+00:00,16.78,10.5,4.02,1015.58,0.0,28.7,NE,0.0,0.0
2025-10-08 20:45:00+00:00,16.72,10.33,3.22,1015.58,0.0,28.7,ENE,0.0,0.0
2025-10-08 20:50:00+00:00,16.78,10.33,4.18,1015.58,0.0,28.7,NE,0.0,0.0
2025-10-08 20:55:00+00:00,16.78,10.28,2.9,1015.58,0.0,28.7,ENE,0.0,0.0
2025-10-08 21:00:00+00:00,16.78,9.94,2.9,1015.92,0.0,28.7,ENE,0.0,0.0
2025-10-08 21:05:00+00:00,16.89,9.67,3.54,1015.92,0.0,28.7,ENE,0.0,0.0
2025-10-08 21:10:00+00:00,16.94,9.61,3.86,1015.92,0.0,28.7,ENE,0.0,0.0
2025-10-08 21:15:00+00:00,16.94,9.44,2.74,1015.92,0.0,28.7,ENE,0.0,0.0
2025-10-08 21:20:00+00:00,17.0,9.33,3.06,1016.26,0.0,28.7,ENE,0.0,0.0
2025-10-08 21:25:00+00:00,17.0,9.17,3.86,1016.26,0.0,28.7,ENE,0.0,0.0
2025-10-08 21:30:00+00:00,17.06,8.94,4.02,1016.26,0.0,28.7,ENE,0.0,0.0
2025-10-08 21:35:00+00:00,17.06,9.06,3.22,1016.26,0.0,28.7,East,0.0,0.0
2025-10-08 21:40:00+00:00,17.06,9.11,2.25,1016.59,0.0,28.7,ENE,0.0,0.0
2025-10-08 21:45:00+00:00,17.22,9.11,2.09,1016.59,0.0,28.7,ENE,0.0,0.0
2025-10-08 21:50:00+00:00,17.17,8.33,5.95,1016.59,0.0,28.7,NE,0.0,0.0
2025-10-08 21:55:00+00:00,17.22,6.56,7.08,1016.59,0.0,28.7,ENE,0.0,0.0
2025-10-08 22:00:00+00:00,17.22,5.89,7.24,1016.59,0.0,28.7,NE,0.0,0.0
2025-10-08 22:05:00+00:00,17.06,5.61,5.79,1016.93,0.0,28.7,NE,0.0,0.0
2025-10-08 22:10:00+00:00,16.89,5.67,4.99,1016.93,0.0,28.7,ENE,0.0,0.0
2025-10-08 22:15:00+00:00,16.78,5.83,5.79,1016.93,0.0,28.7,NE,0.0,0.0
2025-10-08 22:20:00+00:00,16.67,6.0,4.83,1017.27,0.0,28.7,East,0.0,0.0
2025-10-08 22:25:00+00:00,16.5,6.11,3.7,1017.27,0.0,28.7,ENE,0.0,0.0
2025-10-08 22:30:00+00:00,16.33,6.28,3.22,1017.27,0.0,28.7,East,0.0,0.0
2025-10-08 22:35:00+00:00,16.22,6.28,3.54,1017.61,0.0,28.7,ENE,0.0,0.0
2025-10-08 22:40:00+00:00,16.17,6.28,3.7,1017.61,0.0,28.7,NE,0.0,0.0
2025-10-08 22:45:00+00:00,16.06,6.56,3.06,1017.61,0.0,28.7,East,0.0,0.0
2025-10-08 22:50:00+00:00,15.89,6.44,3.7,1017.61,0.0,28.7,NE,0.0,0.0
2025-10-08 22:55:00+00:00,15.83,6.44,3.7,1017.95,0.0,28.7,ENE,0.0,0.0
2025-10-08 23:00:00+00:00,15.83,6.33,3.86,1017.95,0.0,28.7,ENE,0.0,0.0
2025-10-08 23:05:00+00:00,15.72,6.39,3.38,1017.95,0.0,28.7,ENE,0.0,0.0
2025-10-08 23:10:00+00:00,15.72,6.22,3.06,1017.95,0.0,28.7,ENE,0.0,0.0
2025-10-08 23:15:00+00:00,15.72,6.11,3.54,1017.95,0.0,28.7,SW,0.0,0.0
2025-10-08 23:20:00+00:00,15.72,5.83,4.02,1017.95,0.0,28.7,ENE,0.0,0.0
2025-10-08 23:25:00+00:00,15.72,5.56,3.86,1017.95,0.0,28.7,East,0.0,0.0
2025-10-08 23:30:00+00:00,15.67,5.33,4.67,1018.29,0.0,28.7,NE,0.0,0.0
2025-10-08 23:35:00+00:00,15.61,5.17,3.38,1018.29,0.0,28.7,NE,0.0,0.0
2025-10-08 23:40:00+00:00,15.56,5.0,3.86,1018.29,0.0,28.7,ENE,0.0,0.0
2025-10-08 23:45:00+00:00,15.5,5.06,3.86,1018.63,0.0,28.7,ENE,0.0,0.0
2025-10-08 23:50:00+00:00,15.33,5.22,3.38,1018.63,0.0,28.7,ENE,0.0,0.0
2025-10-08 23:55:00+00:00,15.28,5.33,2.9,1018.96,0.0,28.7,ENE,0.0,0.0
2025-10-09 00:00:00+00:00,15.11,5.22,2.25,1018.96,0.0,28.7,ENE,0.0,0.0
2025-10-09 00:05:00+00:00,14.94,5.17,2.09,1018.96,0.0,28.7,ENE,0.0,0.0
2025-10-09 00:10:00+00:00,14.83,5.11,2.25,1018.96,0.0,28.7,East,0.0,0.0
2025-10-09 00:15:00+00:00,14.78,5.06,2.41,1018.96,0.0,28.7,ENE,0.0,0.0
2025-10-09 00:20:00+00:00,14.72,5.06,2.57,1018.96,0.0,28.7,ENE,0.0,0.0
2025-10-09 00:25:00+00:00,14.61,5.0,1.45,1018.96,0.0,28.7,East,0.0,0.0
2025-10-09 00:30:00+00:00,14.39,5.11,1.61,1019.3,0.0,28.7,East,0.0,0.0
2025-10-09 00:35:00+00:00,14.33,5.17,1.61,1019.3,0.0,28.7,East,0.0,0.0
2025-10-09 00:40:00+00:00,14.28,5.22,2.25,1019.3,0.0,28.7,East,0.0,0.0
2025-10-09 00:45:00+00:00,14.28,5.17,2.25,1019.3,0.0,28.7,ENE,0.0,0.0
2025-10-09 00:50:00+00:00,14.22,5.06,2.9,1019.64,0.0,28.7,ENE,0.0,0.0
2025-10-09 00:55:00+00:00,14.17,5.06,1.77,1019.64,0.0,28.7,East,0.0,0.0
2025-10-09 01:00:00+00:00,14.11,5.22,2.25,1019.64,0.0,28.7,East,0.0,0.0
2025-10-09 01:05:00+00:00,14.0,5.06,2.9,1019.64,0.0,28.7,ENE,0.0,0.0
2025-10-09 01:10:00+00:00,13.94,5.0,2.09,1019.98,0.0,28.7,East,0.0,0.0
2025-10-09 01:15:00+00:00,13.83,5.0,1.61,1019.98,0.0,28.7,East,0.0,0.0
2025-10-09 01:20:00+00:00,13.72,5.17,1.77,1019.98,0.0,28.7,ENE,0.0,0.0
2025-10-09 01:25:00+00:00,13.72,5.0,2.09,1019.98,0.0,28.7,ENE,0.0,0.0
2025-10-09 01:30:00+00:00,13.67,5.11,2.09,1019.98,0.0,28.7,East,0.0,0.0
2025-10-09 01:35:00+00:00,13.61,5.0,2.74,1020.32,0.0,28.7,East,0.0,0.0
2025-10-09 01:40:00+00:00,13.56,5.06,1.13,1020.32,0.0,28.7,East,0.0,0.0
2025-10-09 01:45:00+00:00,13.5,4.94,2.9,1020.32,0.0,28.7,ENE,0.0,0.0
2025-10-09 01:50:00+00:00,13.5,5.06,2.41,1020.32,0.0,28.7,East,0.0,0.0
2025-10-09 01:55:00+00:00,13.39,5.11,2.09,1020.66,0.0,28.7,East,0.0,0.0
2025-10-09 02:00:00+00:00,13.17,5.33,1.45,1020.66,0.0,28.7,East,0.0,0.0
2025-10-09 02:05:00+00:00,13.11,5.5,1.61,1020.66,0.0,28.7,East,0.0,0.0
2025-10-09 02:10:00+00:00,12.94,5.44,2.09,1020.66,0.0,28.7,East,0.0,0.0
2025-10-09 02:15:00+00:00,12.78,5.44,1.45,1020.66,0.0,28.7,East,0.0,0.0
2025-10-09 02:20:00+00:00,12.67,5.39,2.09,1021.0,0.0,28.7,East,0.0,0.0
2025-10-09 02:25:00+00:00,12.67,5.39,2.25,1021.0,0.0,28.7,SSE,0.0,0.0
2025-10-09 02:30:00+00:00,12.72,5.39,2.41,1020.66,0.0,28.7,East,0.0,0.0
2025-10-09 02:35:00+00:00,12.61,5.33,2.57,1021.0,0.0,28.7,ENE,0.0,0.0
2025-10-09 02:40:00+00:00,12.61,5.39,2.57,1021.0,0.0,28.7,East,0.0,0.0
2025-10-09 02:45:00+00:00,12.5,5.33,2.74,1021.0,0.0,28.7,ENE,0.0,0.0
2025-10-09 02:50:00+00:00,12.39,5.28,2.41,1021.0,0.0,28.7,ENE,0.0,0.0
2025-10-09 02:55:00+00:00,12.5,5.22,4.02,1021.0,0.0,28.7,NE,0.0,0.0
2025-10-09 03:00:00+00:00,12.44,5.33,3.06,1021.0,0.0,28.7,ENE,0.0,0.0
2025-10-09 03:05:00+00:00,12.39,5.17,4.18,1021.0,0.0,28.7,ENE,0.0,0.0
2025-10-09 03:10:00+00:00,12.5,5.06,4.67,1021.0,0.0,28.7,NNE,0.0,0.0
2025-10-09 03:15:00+00:00,12.44,5.22,3.38,1021.33,0.0,28.7,East,0.0,0.0
2025-10-09 03:20:00+00:00,12.28,5.33,3.38,1021.33,0.0,28.7,ENE,0.0,0.0
2025-10-09 03:25:00+00:00,12.17,5.44,3.06,1021.33,0.0,28.7,ESE,0.0,0.0
2025-10-09 03:30:00+00:00,12.11,5.5,3.54,1021.67,0.0,28.7,ENE,0.0,0.0
2025-10-09 03:35:00+00:00,12.0,5.44,3.54,1021.67,0.0,28.7,NE,0.0,0.0
2025-10-09 03:40:00+00:00,11.89,5.39,2.57,1021.67,0.0,28.7,ENE,0.0,0.0
2025-10-09 03:45:00+00:00,11.89,5.5,3.38,1021.67,0.0,28.7,NE,0.0,0.0
2025-10-09 03:50:00+00:00,11.89,5.39,2.25,1021.67,0.0,28.7,East,0.0,0.0
2025-10-09 03:55:00+00:00,11.83,5.28,3.7,1021.67,0.0,28.7,ENE,0.0,0.0
2025-10-09 04:00:00+00:00,11.83,5.28,3.38,1021.67,0.0,0.0,ENE,0.0,0.0
2025-10-09 04:05:00+00:00,11.78,5.39,3.22,1021.67,0.0,0.0,ESE,0.0,0.0
2025-10-09 04:10:00+00:00,11.72,5.22,3.06,1021.67,0.0,0.0,ENE,0.0,0.0
2025-10-09 04:15:00+00:00,11.72,5.0,4.02,1021.67,0.0,0.0,ENE,0.0,0.0
2025-10-09 04:20:00+00:00,11.72,4.89,3.06,1021.67,0.0,0.0,ENE,0.0,0.0
2025-10-09 04:25:00+00:00,11.72,4.94,3.22,1022.01,0.0,0.0,East,0.0,0.0
2025-10-09 04:30:00+00:00,11.72,4.89,3.7,1022.01,0.0,0.0,ENE,0.0,0.0
2025-10-09 04:35:00+00:00,11.61,4.83,1.93,1022.01,0.0,0.0,ENE,0.0,0.0
2025-10-09 04:40:00+00:00,11.5,4.78,4.34,1022.01,0.0,0.0,ENE,0.0,0.0
2025-10-09 04:45:00+00:00,11.5,4.78,2.57,1022.35,0.0,0.0,East,0.0,0.0
2025-10-09 04:50:00+00:00,11.5,4.89,3.38,1022.35,0.0,0.0,NE,0.0,0.0
2025-10-09 04:55:00+00:00,11.44,4.89,3.06,1022.35,0.0,0.0,ENE,0.0,0.0
2025-10-09 05:00:00+00:00,11.44,4.83,4.34,1022.69,0.0,0.0,ENE,0.0,0.0
2025-10-09 05:05:00+00:00,11.39,5.06,2.57,1022.69,0.0,0.0,ENE,0.0,0.0
2025-10-09 05:10:00+00:00,11.28,5.0,3.06,1022.69,0.0,0.0,ENE,0.0,0.0
2025-10-09 05:15:00+00:00,11.28,5.17,2.41,1022.69,0.0,0.0,ENE,0.0,0.0
2025-10-09 05:20:00+00:00,11.17,5.22,1.93,1023.03,0.0,0.0,East,0.0,0.0
2025-10-09 05:25:00+00:00,11.0,5.11,2.9,1023.03,0.0,0.0,ENE,0.0,0.0
2025-10-09 05:30:00+00:00,10.94,5.22,1.77,1023.03,0.0,0.0,ENE,0.0,0.0
2025-10-09 05:35:00+00:00,10.89,5.22,2.25,1023.03,0.0,0.0,ENE,0.0,0.0
